text,tokens,labels,rationales
"On August 16 , 2012 , 34 people , mostly mineworkers , were shot dead in a clash with police who were trying to disarm and disperse them .","['On', 'August', '16', ',', '2012', ',', '34', 'people', ',', 'mostly', 'mineworkers', ',', 'were', 'shot', 'dead', 'in', 'a', 'clash', 'with', 'police', 'who', 'were', 'trying', 'to', 'disarm', 'and', 'disperse', 'them', '.']","['B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Sonia Gandhi was speaking at a function after flagging off 12 new trains , along with Railway Minister Mamata Banerjee , through videoconferencing at Kanpur railway station .","['Sonia', 'Gandhi', 'was', 'speaking', 'at', 'a', 'function', 'after', 'flagging', 'off', '12', 'new', 'trains', ',', 'along', 'with', 'Railway', 'Minister', 'Mamata', 'Banerjee', ',', 'through', 'videoconferencing', 'at', 'Kanpur', 'railway', 'station', '.']","['B-participant', 'I-participant', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'I-participant', 'I-participant', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Claiming that the dozen new trains would prove to be a boon for UP , Sonia said later at a public rally organised adjacent to the railway station that it was after a long gap that the Railway ministry had done so much in one go for the state .","['Claiming', 'that', 'the', 'dozen', 'new', 'trains', 'would', 'prove', 'to', 'be', 'a', 'boon', 'for', 'UP', ',', 'Sonia', 'said', 'later', 'at', 'a', 'public', 'rally', 'organised', 'adjacent', 'to', 'the', 'railway', 'station', 'that', 'it', 'was', 'after', 'a', 'long', 'gap', 'that', 'the', 'Railway', 'ministry', 'had', 'done', 'so', 'much', 'in', 'one', 'go', 'for', 'the', 'state', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-place', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The function was organised by Kanpur Congress Lok Sabha member and Union Coal Minister Shriprakash Jaiswal , and attended by ministers of state for railway , E. The new trains are Kanpur-New Delhi Shatabdi Express , Lucknow - New Delhi Duronto , Allahabad - New Delhi Duronto , Gorakhpur - Lokmanya Tilak Terminal Express , Varanasi-Jammu Tawi Superfast , Lucknow-Yashwantpur Express , Agra-Lucknow Intercity , Mathura-Kasganj Passenger , Bhopal - Pratapgarh Express , Gorakhpur - Nainital Express , Gorakhpur - Noutha Passenger and Chapra - Mathura Express .","['The', 'function', 'was', 'organised', 'by', 'Kanpur', 'Congress', 'Lok', 'Sabha', 'member', 'and', 'Union', 'Coal', 'Minister', 'Shriprakash', 'Jaiswal', ',', 'and', 'attended', 'by', 'ministers', 'of', 'state', 'for', 'railway', ',', 'E.', 'The', 'new', 'trains', 'are', 'Kanpur-New', 'Delhi', 'Shatabdi', 'Express', ',', 'Lucknow', '-', 'New', 'Delhi', 'Duronto', ',', 'Allahabad', '-', 'New', 'Delhi', 'Duronto', ',', 'Gorakhpur', '-', 'Lokmanya', 'Tilak', 'Terminal', 'Express', ',', 'Varanasi-Jammu', 'Tawi', 'Superfast', ',', 'Lucknow-Yashwantpur', 'Express', ',', 'Agra-Lucknow', 'Intercity', ',', 'Mathura-Kasganj', 'Passenger', ',', 'Bhopal', '-', 'Pratapgarh', 'Express', ',', 'Gorakhpur', '-', 'Nainital', 'Express', ',', 'Gorakhpur', '-', 'Noutha', 'Passenger', 'and', 'Chapra', '-', 'Mathura', 'Express', '.']","['O', 'B-trigger', 'O', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'O', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Cubbon Park Walkers Oppose Government Move 08th January 2014 07:49 AM Members of the Cubbon Park Walkers ’ Association on Tuesday held a candlelight protest against the state government ’ s plan to set up a Cubbon Park Development Authority .,"['Cubbon', 'Park', 'Walkers', 'Oppose', 'Government', 'Move', '08th', 'January', '2014', '07:49', 'AM', 'Members', 'of', 'the', 'Cubbon', 'Park', 'Walkers', '’', 'Association', 'on', 'Tuesday', 'held', 'a', 'candlelight', 'protest', 'against', 'the', 'state', 'government', '’', 's', 'plan', 'to', 'set', 'up', 'a', 'Cubbon', 'Park', 'Development', 'Authority', '.']","['B-organizer', 'I-organizer', 'I-organizer', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'B-etime', 'I-etime', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
IIT Row : PSI Brandishes Pistol at Protesters 02nd October 2015 03:39 AM RAICHUR : The ongoing agitation against the Centre ’ s decision to set up the state ’ s first IIT at Dharwad took an ugly turn on Thursday after West Police Station PSI Agni allegedly assaulted a lorry driver and brandished his service revolver at the agitators during a protest by the lorry owners ’ association here .,"['IIT', 'Row', ':', 'PSI', 'Brandishes', 'Pistol', 'at', 'Protesters', '02nd', 'October', '2015', '03:39', 'AM', 'RAICHUR', ':', 'The', 'ongoing', 'agitation', 'against', 'the', 'Centre', '’', 's', 'decision', 'to', 'set', 'up', 'the', 'state', '’', 's', 'first', 'IIT', 'at', 'Dharwad', 'took', 'an', 'ugly', 'turn', 'on', 'Thursday', 'after', 'West', 'Police', 'Station', 'PSI', 'Agni', 'allegedly', 'assaulted', 'a', 'lorry', 'driver', 'and', 'brandished', 'his', 'service', 'revolver', 'at', 'the', 'agitators', 'during', 'a', 'protest', 'by', 'the', 'lorry', 'owners', '’', 'association', 'here', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'I-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
The lorry owners ’ association was staging a protest by blocking the road near Ambedkar Circle .,"['The', 'lorry', 'owners', '’', 'association', 'was', 'staging', 'a', 'protest', 'by', 'blocking', 'the', 'road', 'near', 'Ambedkar', 'Circle', '.']","['O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'O', 'O', 'O', 'B-trigger', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'B-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]"
"Barring this incident , the agitation by other organisations on Thursday was peaceful .","['Barring', 'this', 'incident', ',', 'the', 'agitation', 'by', 'other', 'organisations', 'on', 'Thursday', 'was', 'peaceful', '.']","['O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-organizer', 'B-etime', 'I-etime', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"On Tuesday night tens of thousands of demonstrators packed the city ’ s downtown area for a third night as protest leaders warned they would step up their actions if Hong Kong ’ s chief executive , Leung Chun-ying , did not meet them by midnight .","['On', 'Tuesday', 'night', 'tens', 'of', 'thousands', 'of', 'demonstrators', 'packed', 'the', 'city', '’', 's', 'downtown', 'area', 'for', 'a', 'third', 'night', 'as', 'protest', 'leaders', 'warned', 'they', 'would', 'step', 'up', 'their', 'actions', 'if', 'Hong', 'Kong', '’', 's', 'chief', 'executive', ',', 'Leung', 'Chun-ying', ',', 'did', 'not', 'meet', 'them', 'by', 'midnight', '.']","['B-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-place', 'I-place', 'O', 'O', 'B-target', 'I-target', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"On Tuesday Clegg sent a series of supportive tweets , including : “ I sympathise a great deal with the brave pro-democracy demonstrators taking to the streets of Hong Kong. ” He said the UK remained committed to the joint declaration and said that “ universal suffrage must mean real choice ” for voters and “ a proper stake in the 2017 election ” .","['On', 'Tuesday', 'Clegg', 'sent', 'a', 'series', 'of', 'supportive', 'tweets', ',', 'including', ':', '“', 'I', 'sympathise', 'a', 'great', 'deal', 'with', 'the', 'brave', 'pro-democracy', 'demonstrators', 'taking', 'to', 'the', 'streets', 'of', 'Hong', 'Kong.', '”', 'He', 'said', 'the', 'UK', 'remained', 'committed', 'to', 'the', 'joint', 'declaration', 'and', 'said', 'that', '“', 'universal', 'suffrage', 'must', 'mean', 'real', 'choice', '”', 'for', 'voters', 'and', '“', 'a', 'proper', 'stake', 'in', 'the', '2017', 'election', '”', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'O', 'B-place', 'I-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The demonstrations pose a real problem , not just for the British but for others too .","['The', 'demonstrations', 'pose', 'a', 'real', 'problem', ',', 'not', 'just', 'for', 'the', 'British', 'but', 'for', 'others', 'too', '.']","['O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"September 14 , 2012 00:00 IST Her absence from Vijayamma ’ s protest meet gives credence to rumours Rumour mills are abuzz in Warangal hinting that YSR Congress party leader and former Minister Konda Surekha may join the Congress soon .","['September', '14', ',', '2012', '00:00', 'IST', 'Her', 'absence', 'from', 'Vijayamma', '’', 's', 'protest', 'meet', 'gives', 'credence', 'to', 'rumours', 'Rumour', 'mills', 'are', 'abuzz', 'in', 'Warangal', 'hinting', 'that', 'YSR', 'Congress', 'party', 'leader', 'and', 'former', 'Minister', 'Konda', 'Surekha', 'may', 'join', 'the', 'Congress', 'soon', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ms. Surekha ’ s absence at the recently held protest meeting by Y .,"['Ms.', 'Surekha', '’', 's', 'absence', 'at', 'the', 'recently', 'held', 'protest', 'meeting', 'by', 'Y', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'O', 'O', 'B-trigger', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Hindu outfits blocked by police 04th November 2009 04:48 AM THIRUVANANTHAPURAM : Protests against foreign missionary Bernard Blessing ’ s presence in the city spilled into the streets on Tuesday evening with Hindu organisations taking out a march to his prayer meeting , and engaging in a minor scuffle with the police .","['Hindu', 'outfits', 'blocked', 'by', 'police', '04th', 'November', '2009', '04:48', 'AM', 'THIRUVANANTHAPURAM', ':', 'Protests', 'against', 'foreign', 'missionary', 'Bernard', 'Blessing', '’', 's', 'presence', 'in', 'the', 'city', 'spilled', 'into', 'the', 'streets', 'on', 'Tuesday', 'evening', 'with', 'Hindu', 'organisations', 'taking', 'out', 'a', 'march', 'to', 'his', 'prayer', 'meeting', ',', 'and', 'engaging', 'in', 'a', 'minor', 'scuffle', 'with', 'the', 'police', '.']","['O', 'B-organizer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-target', 'I-target', 'I-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'B-etime', 'I-etime', 'I-etime', 'O', 'O', 'B-organizer', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"A protest march jointly organised by the Vishwa Hindu Parishad and Hindu Aikya Vedi entered into a scuffle with the police near the State Central Library even as Blessing led , his supporters claimed , ` ` a packed prayer meeting ’ ’ at the Chandrasekharan Nair Stadium .","['A', 'protest', 'march', 'jointly', 'organised', 'by', 'the', 'Vishwa', 'Hindu', 'Parishad', 'and', 'Hindu', 'Aikya', 'Vedi', 'entered', 'into', 'a', 'scuffle', 'with', 'the', 'police', 'near', 'the', 'State', 'Central', 'Library', 'even', 'as', 'Blessing', 'led', ',', 'his', 'supporters', 'claimed', ',', '`', '`', 'a', 'packed', 'prayer', 'meeting', '’', '’', 'at', 'the', 'Chandrasekharan', 'Nair', 'Stadium', '.']","['O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
The protest march started at 7.30 p.m. but the police blocked it before it reached the venue .,"['The', 'protest', 'march', 'started', 'at', '7.30', 'p.m.', 'but', 'the', 'police', 'blocked', 'it', 'before', 'it', 'reached', 'the', 'venue', '.']","['O', 'O', 'B-trigger', 'O', 'B-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-trigger', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
"Then on Thursday , some pupils returned to classes after having spent months out of school as residents protested against the Municipal Demarcation Board 's decision to include their areas under a new municipality .","['Then', 'on', 'Thursday', ',', 'some', 'pupils', 'returned', 'to', 'classes', 'after', 'having', 'spent', 'months', 'out', 'of', 'school', 'as', 'residents', 'protested', 'against', 'the', 'Municipal', 'Demarcation', 'Board', ""'s"", 'decision', 'to', 'include', 'their', 'areas', 'under', 'a', 'new', 'municipality', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'O', 'O', 'B-target', 'I-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Addressing a massive public rally at Vandalur , around 40 km from here , Modi said : "" The central government should be strong , only then the neighbouring countries will be friendly with us . "" Accusing the United Progressive Alliance ( UPA ) government of adopting a confrontationist attitude towards the states , he said it has been demolishing the constitutional institutions whereas the need of the hour is a cooperative attitude .","['Addressing', 'a', 'massive', 'public', 'rally', 'at', 'Vandalur', ',', 'around', '40', 'km', 'from', 'here', ',', 'Modi', 'said', ':', '""', 'The', 'central', 'government', 'should', 'be', 'strong', ',', 'only', 'then', 'the', 'neighbouring', 'countries', 'will', 'be', 'friendly', 'with', 'us', '.', '""', 'Accusing', 'the', 'United', 'Progressive', 'Alliance', '(', 'UPA', ')', 'government', 'of', 'adopting', 'a', 'confrontationist', 'attitude', 'towards', 'the', 'states', ',', 'he', 'said', 'it', 'has', 'been', 'demolishing', 'the', 'constitutional', 'institutions', 'whereas', 'the', 'need', 'of', 'the', 'hour', 'is', 'a', 'cooperative', 'attitude', '.']","['O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"If it does , when you ’ re confronting an enemy that beheads people and wants to put nuclear bombs in our subways , then waterboarding is well within the rules. ” Trump faced a backlash in March when he referred to the 1989 Tiananmen Square protests as a “ riot ” .","['If', 'it', 'does', ',', 'when', 'you', '’', 're', 'confronting', 'an', 'enemy', 'that', 'beheads', 'people', 'and', 'wants', 'to', 'put', 'nuclear', 'bombs', 'in', 'our', 'subways', ',', 'then', 'waterboarding', 'is', 'well', 'within', 'the', 'rules.', '”', 'Trump', 'faced', 'a', 'backlash', 'in', 'March', 'when', 'he', 'referred', 'to', 'the', '1989', 'Tiananmen', 'Square', 'protests', 'as', 'a', '“', 'riot', '”', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'B-fname', 'I-fname', 'B-trigger', 'O', 'O', 'O', 'B-trigger', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
"Protesting the unethical ban , hundreds of Bengal traders launched an agitation on Monday and threatened to intensify it , if the matter is not resolved soon .","['Protesting', 'the', 'unethical', 'ban', ',', 'hundreds', 'of', 'Bengal', 'traders', 'launched', 'an', 'agitation', 'on', 'Monday', 'and', 'threatened', 'to', 'intensify', 'it', ',', 'if', 'the', 'matter', 'is', 'not', 'resolved', 'soon', '.']","['B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'B-place', 'B-participant', 'O', 'O', 'B-trigger', 'B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The neighbouring State apparently relented after 500 trucks carrying vegetables , eggs , fishes and other perishable items from Andhra Pradesh were detained by BJD activists at various places in Balasore .","['The', 'neighbouring', 'State', 'apparently', 'relented', 'after', '500', 'trucks', 'carrying', 'vegetables', ',', 'eggs', ',', 'fishes', 'and', 'other', 'perishable', 'items', 'from', 'Andhra', 'Pradesh', 'were', 'detained', 'by', 'BJD', 'activists', 'at', 'various', 'places', 'in', 'Balasore', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-organizer', 'B-participant', 'O', 'O', 'O', 'O', 'B-place', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"“ Though after the CM-level talks , we released all the detained trucks to West Bengal , they took back all the potato-laden trucks to their State , ” Agrawal said .","['“', 'Though', 'after', 'the', 'CM-level', 'talks', ',', 'we', 'released', 'all', 'the', 'detained', 'trucks', 'to', 'West', 'Bengal', ',', 'they', 'took', 'back', 'all', 'the', 'potato-laden', 'trucks', 'to', 'their', 'State', ',', '”', 'Agrawal', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Labour Minister Mildred Oliphant intervened on Monday in an extended strike by petrol attendants and workers in the automotive industry .,"['Labour', 'Minister', 'Mildred', 'Oliphant', 'intervened', 'on', 'Monday', 'in', 'an', 'extended', 'strike', 'by', 'petrol', 'attendants', 'and', 'workers', 'in', 'the', 'automotive', 'industry', '.']","['O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'O', 'O', 'O', 'B-trigger', 'O', 'B-participant', 'I-participant', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The strike began on September 9 , with Numsa demanding a double-digit percentage increase .","['The', 'strike', 'began', 'on', 'September', '9', ',', 'with', 'Numsa', 'demanding', 'a', 'double-digit', 'percentage', 'increase', '.']","['O', 'B-trigger', 'O', 'B-etime', 'I-etime', 'I-etime', 'O', 'O', 'B-organizer', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"About 70,000 workers were reported to be on strike .","['About', '70,000', 'workers', 'were', 'reported', 'to', 'be', 'on', 'strike', '.']","['O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
